Run#,f best
33,[527.98 518.063 518.063 518.063 518.063 501.567 501.567 474.796 472.672 464.228 436.854 436.854 436.854 424.046 406.452 403.951 403.951 399.354 398.785 391.259 372.298 372.298 368.974 355.332 340.667 331.55 328.219 328.219 318.713 303.041 303.041 292.383 292.383 279.908 279.908 271.757 271.757 269.925 260.707 251.519 251.519 251.519 251.519 246.186 244.205 243.902 227.752 227.752 225.095 223.553 214.917 212.656 212.656 204.79 204.79 202.98 202.98 190.75 190.75 190.75 190.634 187.444 187.444 187.083 187.083 185.744 184.977 184.977 183.894 182.554 182.554 182.211 180.164 180.164 180.164 179.521 179.521 179.024 178.622 178.387 177.348 175.263 174.741 174.741 174.663 172.632 172.23 171.735 171.643 171.253 171.252 169.623 169.623 169.622 168.219 168.219 168.219 167.896 167.896 167.271 166.75 166.75 166.75 166.75 166.426 166.426 166.314 166.314 165.693 165.693 165.229 165.228 165.228 164.904 164.904 164.185 164.185 164.184 164.126 164.126 164.009 163.685 163.685 163.512 163.512 162.644 162.468 162.468 162.32 162.144 162.144 162.144 162.144 162.144 161.757 161.757 161.757 161.757 161.757 161.757 161.757 161.757 161.757 161.757 161.658 161.619 161.619 161.619 161.619 161.581 161.528 161.27 161.27 161.056 161.056 160.966 160.927 160.927 160.926 160.926 160.926 160.926 160.926 160.898 160.898 160.898 160.897 160.768 160.768 160.768 160.768 160.768 160.768 160.768 160.768 160.768 160.768 160.768 160.768 160.714 160.714 160.714 160.714 160.714 160.714 160.714 160.714 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.692 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.681 160.654 160.654 160.654 160.654 160.654 160.654 160.654 160.654 160.642 160.642 160.642 160.642 160.642 160.642 160.642 160.642 160.572 160.572 160.572 160.572 160.564 160.564 160.564 160.56 160.56 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.552 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 160.441 ]
34,[527.026 520.521 520.521 506.268 506.268 506.268 496.61 478.471 452.658 452.658 447.79 445.514 428.213 426.9 423.674 391.112 384.717 384.478 379.437 358.917 357.649 331.385 314.951 312.78 309.959 309.959 293.782 278.149 270.2 267.316 249.795 249.795 247.82 247.82 244.984 233.505 233.505 216.427 216.427 216.427 207.412 207.412 203.418 203.418 200.903 198.253 196.555 196.555 192.809 192.809 188.497 188.193 175.782 175.782 175.782 174.574 174.574 174.003 173.397 171.443 171.443 169.799 167.562 162.019 162.019 162.019 162.019 162.019 157.415 157.415 157.415 157.415 157.415 156.8 156.8 154.359 154.359 154.359 154.359 152.595 152.524 152.297 152.297 149.876 149.731 146.695 146.695 146.695 146.677 146.677 146.121 145.338 145.338 145.338 143.186 142.858 141.248 141.248 139.822 139.822 139.822 138.123 137.957 136.886 136.843 136.843 136.096 136.096 136.053 136.053 136.053 136.053 136.053 134.889 134.889 133.652 133.652 133.652 133.652 133.652 133.609 133.609 133.609 133.576 133.576 133.576 133.576 133.298 133.298 133.298 133.298 133.298 133.265 133.265 133.265 133.265 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 133.096 132.986 132.986 132.986 132.986 132.986 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.964 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.544 132.52 132.52 132.52 132.52 132.52 132.44 132.44 132.403 132.403 132.403 132.403 132.403 132.356 132.356 132.356 132.319 132.319 132.319 132.319 132.319 131.669 131.669 131.669 131.669 131.669 131.669 131.669 131.669 131.362 131.362 131.362 131.362 131.362 131.362 131.362 131.362 ]
35,[489.705 489.705 489.705 481.065 481.065 476.495 447.074 447.074 434.489 429.668 425.575 417.646 370.078 370.078 368.778 366.303 364.239 346.629 346.629 346.629 328.626 309.879 309.879 302.515 299.698 297.695 273.136 273.136 273.136 273.136 262.615 248.913 248.913 248.913 242.77 240.049 231.773 229.976 218.524 218.524 216.964 216.277 216.225 210.451 204.024 204.024 204.024 199.064 198.098 190.661 190.661 190.661 189.532 187.292 186.075 184.078 183.547 183.006 181.179 180.436 179.867 178.966 176.176 176.176 176.176 176.176 171.246 171.246 171.246 171.246 171.246 169.665 169.665 168.448 168.448 167.072 167.072 165.95 165.124 164.912 161.151 161.151 161.151 161.05 160.676 158.497 158.497 158.497 155.384 154.91 154.91 154.91 151.792 151.792 151.792 151.792 151.792 151.759 151.759 150.991 150.991 150.991 150.64 150.439 150.439 150.439 150.439 149.934 149.612 149.612 149.471 148.765 148.472 148.472 147.445 147.445 147.445 145.863 145.863 145.863 145.863 145.863 145.863 145.57 145.57 145.498 144.635 143.243 143.243 143.243 142.596 142.596 142.596 142.596 142.596 142.596 141.933 141.933 141.933 141.933 141.287 141.064 141.064 140.623 140.474 140.474 140.474 140.26 140.26 140.26 140.26 140.26 140.26 140.26 139.677 139.677 139.677 139.677 139.494 139.494 138.942 138.942 138.911 138.861 138.861 138.861 138.171 138.171 138.171 138.171 138.171 138.171 137.704 137.704 137.704 137.704 137.704 137.704 137.704 137.704 137.704 137.704 137.704 137.704 137.575 137.575 137.575 137.575 137.575 137.575 137.549 137.549 137.519 137.519 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 137.053 136.961 136.951 136.951 136.951 136.829 136.829 136.829 136.829 136.495 136.333 136.333 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.324 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.186 136.176 136.176 136.176 136.137 136.137 136.137 136.137 136.137 136.137 136.137 136.137 136.127 136.127 136.127 136.127 ]
36,[520.651 519.648 518.208 511.68 507.101 502.003 476.369 476.369 451.249 451.249 427.207 420.544 390.692 390.692 380.704 380.704 380.704 360.546 360.546 346.126 346.126 342.47 331.585 331.585 331.585 327.998 326.936 315.793 294.771 294.771 294.771 284.093 284.093 284.093 284.093 281.344 272.774 272.774 272.774 269.542 267.566 258.159 258.159 258.159 253.828 253.828 249.541 246.892 242.384 238.666 233.191 233.191 233.191 227.254 224.973 224.973 217.593 217.593 216.892 202.986 202.986 202.986 202.986 202.55 199.355 196.293 193.091 193.091 187.317 187.317 187.317 187.317 184.182 181.131 181.131 179.461 179.461 179.037 179.037 177.866 177.866 177.866 177.866 177.204 177.204 175.609 175.609 175.609 175.065 175.065 174.678 174.678 173.245 173.245 172.702 172.702 172.284 170.938 170.938 170.938 170.938 170.938 170.938 169.915 169.915 169.915 169.915 169.574 169.574 169.574 169.574 169.544 169.544 168.189 168.189 168.189 168.189 167.848 167.822 167.818 167.818 167.818 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 166.503 165.714 165.714 165.714 165.714 165.434 165.434 164.445 164.445 164.445 164.445 164.445 164.445 164.445 164.403 164.403 164.403 164.403 164.403 164.203 164.203 164.203 164.203 164.203 164.199 164.199 164.199 163.953 163.953 163.953 163.953 163.953 163.949 163.949 163.949 163.949 163.949 163.949 163.949 163.949 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.565 163.396 163.396 163.345 163.345 163.345 163.345 163.218 163.218 163.049 163.049 162.922 162.922 162.922 162.922 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.844 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 162.773 ]
37,[488.568 488.568 488.568 488.568 488.568 488.568 484.969 463.144 462.174 457.671 429.994 424.033 424.033 409.423 409.254 403.529 383.447 383.447 378.347 378.347 372.199 372.199 355.959 331.561 331.561 331.561 331.561 322.883 319.386 316.837 316.837 311.753 291.198 280.902 280.902 280.902 277.254 266.958 266.958 266.958 266.958 258.439 258.439 256.342 256.217 255.285 249.846 249.065 242.515 242.515 239.553 239.553 237.37 237.37 234.043 234.043 234.043 233.648 231.59 229.92 229.477 229.128 229.122 226.482 226.482 226.482 226.075 225.885 225.365 225.365 225.365 224.758 224.758 224.758 224.758 224.758 224.512 224.512 224.243 224.238 223.384 223.384 223.384 223.384 223.275 223.275 223.198 223.198 223.198 223.101 222.577 222.577 222.577 222.577 222.467 222.467 221.602 220.794 220.794 220.794 220.794 220.794 220.794 220.794 220.794 220.465 220.465 220.465 220.465 220.278 220.278 220.278 220.278 220.278 220.278 220.278 220.272 220.02 220.02 220.02 220.02 220.02 219.497 219.497 219.497 219.497 219.497 219.497 219.497 219.304 219.265 219.265 219.052 219.015 219.015 219.015 219.015 218.859 218.859 218.859 218.859 218.859 218.859 218.815 218.815 218.815 218.798 218.78 218.78 218.643 218.643 218.643 218.643 218.452 218.408 218.408 218.408 218.408 218.408 218.235 218.109 218.109 218.065 218.065 218.065 218.065 218.065 217.999 217.955 217.955 217.906 217.906 217.906 217.906 217.906 217.906 217.906 217.879 217.879 217.879 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.796 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.701 217.677 217.677 217.677 217.677 217.631 217.631 217.631 217.614 217.614 217.578 217.578 217.578 217.578 217.571 217.571 217.53 217.53 217.502 217.493 217.493 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.486 217.479 217.479 217.479 217.479 217.459 217.459 217.459 217.459 217.459 217.459 217.459 217.459 217.452 217.452 217.452 217.452 217.452 ]
38,[526.903 516.787 508.5 508.5 503.911 484.352 484.352 484.032 451.563 451.563 451.563 444.861 422.499 421.882 410.314 410.314 395.436 395.436 379.366 379.366 377.065 362.033 362.033 344.925 340.386 338.088 325.073 315.127 315.127 313.507 296.108 291.633 287.221 285.517 265.695 265.695 265.695 262.3 262.3 255.426 249.898 243.794 243.794 243.794 234.747 234.747 223.848 223.848 220.095 216.752 216.752 215.976 214.038 213.612 207.905 207.905 207.905 207.905 203.332 203.332 203.332 203.123 200.19 197.728 197.728 193.181 193.181 190.726 184.304 184.304 184.043 183.109 183.109 182.768 182.568 180.144 176.366 176.366 176.366 176.366 175.026 174.429 172.402 171.896 171.896 171.896 169.925 169.925 169.925 169.925 169.925 169.925 168.34 168.34 167.986 167.986 167.986 167.059 167.059 167.059 166.553 166.553 166.266 166.266 166.266 165.389 164.982 164.982 164.982 164.982 164.982 164.982 164.982 164.982 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.485 164.444 164.444 164.125 163.178 163.178 163.178 163.178 163.178 163.178 162.792 162.792 162.454 162.454 162.454 162.454 162.454 162.454 162.454 162.406 162.406 162.406 162.406 162.406 162.406 162.067 162.067 162.067 162.067 162.067 162.052 162.008 162.008 162.008 161.995 161.685 161.685 161.685 161.657 161.657 161.657 161.657 161.657 161.657 161.633 161.382 161.382 161.382 161.382 161.382 161.382 161.382 161.382 161.382 161.382 161.359 161.359 161.359 161.359 161.354 161.354 161.354 161.354 161.354 161.307 161.307 161.307 161.307 161.307 161.215 161.215 161.215 161.164 161.164 161.164 161.164 161.164 161.164 161.164 161.11 161.11 160.965 160.965 160.965 160.965 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.861 160.281 160.281 160.281 160.281 160.281 160.281 160.281 160.281 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.22 160.2 160.2 160.2 160.2 160.2 160.2 160.2 160.2 ]
39,[525.091 525.091 525.091 520.043 514.81 501.689 490.555 461.068 461.068 461.068 451.691 450.713 436.032 425.609 425.609 409.084 409.084 368.978 364.821 355.973 354.959 354.959 347.442 328.812 323.929 320.347 307.356 298.98 298.98 284.674 284.674 283.444 275.902 263.039 263.039 258.718 258.718 243.28 243.28 240.2 240.2 233.438 226.06 215.806 215.806 215.042 214.161 209.368 206.429 201.727 195.561 191.074 189.989 183.446 179.801 179.801 176.496 167.798 167.798 165.647 159.83 159.382 156.725 153.821 153.821 153.821 146.808 146.808 142.672 142.672 140.174 140.174 138.762 138.762 136.89 136.249 136.249 136.249 136.249 136.249 135.393 135.393 134.719 134.719 134.681 133.826 133.826 133.826 132.808 132.808 132.808 131.915 131.915 131.098 131.098 131.059 130.165 130.165 129.503 128.006 128.006 128.006 128.006 128.006 128.006 128.006 128.006 128.006 127.484 127.168 127.052 127.052 126.262 125.256 124.594 124.594 123.516 123.516 122.921 122.921 122.921 122.375 122.259 122.259 122.259 122.259 122.259 122.259 122.259 122.259 122.259 122.259 122.259 121.905 121.746 121.746 121.746 121.746 121.391 121.391 121.391 121.252 121.252 121.252 121.252 121.252 121.122 121.122 121.122 121.122 121.122 120.993 120.99 120.99 120.99 120.99 120.731 120.731 120.731 120.731 120.568 120.568 120.568 120.568 120.437 120.356 120.356 120.356 120.356 120.272 120.142 120.142 120.142 120.142 120.142 120.142 120.142 120.142 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.06 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 120.042 119.887 119.887 119.887 119.887 119.887 119.887 119.869 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.788 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.709 119.698 119.698 119.698 ]
40,[542.538 520.647 519.293 499.16 499.16 499.16 480.8 480.8 479.846 453.984 449.229 440.092 424.894 424.894 412.581 401.936 385.449 369.575 362.257 347.446 346.308 344.421 336.286 329.357 327.319 308.537 300.048 300.048 285.453 285.453 277.994 262.068 262.068 262.068 262.068 256.298 245.766 245.766 242.348 226.538 226.538 217.495 209.043 209.043 202.23 202.23 199.599 198.511 194.22 194.22 194.22 188.244 188.244 184.624 184.624 181.971 181.971 181.971 181.971 181.38 181.097 181.097 176.882 175.436 174.735 172.467 170.948 170.948 170.948 170.948 170.598 170.598 169.134 168.985 166.926 166.926 166.926 166.926 166.2 164.264 160.12 160.12 159.472 159.472 158.978 158.673 157.831 156.327 156.314 155.936 155.936 154.54 147.881 147.881 147.881 147.881 147.881 147.881 146.734 146.734 146.734 145.034 144.792 143.887 143.887 143.645 143.483 142.871 142.871 141.47 141.079 141.079 139.755 139.755 139.755 139.755 139.755 139.755 139.631 137.978 137.587 137.587 137.587 136.534 136.534 136.263 134.732 134.732 134.341 134.341 133.017 133.017 133.017 133.017 131.949 131.949 131.949 131.949 131.949 131.949 131.949 131.949 131.949 131.949 131.258 131.258 131.258 131.258 131.155 131.155 131.155 131.155 131.155 130.19 130.19 130.19 130.19 130.19 130.19 130.165 130.165 129.371 129.371 129.371 129.371 129.371 129.371 128.925 128.925 128.925 128.925 128.925 128.9 128.9 128.9 128.9 128.9 128.9 128.801 128.801 128.801 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.611 128.603 128.596 128.311 128.311 128.311 128.311 128.31 128.31 128.26 128.26 128.253 128.253 128.202 128.202 128.202 128.202 128.202 128.202 128.202 128.202 128.202 128.202 128.202 128.186 128.135 128.135 128.135 128.135 128.135 128.135 128.135 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.983 127.838 127.838 127.838 127.838 127.838 127.838 127.838 127.838 127.704 127.704 127.686 127.686 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.682 127.459 127.459 127.459 127.459 127.459 127.459 ]
41,[533.558 533.558 511.466 511.466 493.952 472.154 472.154 472.154 455.842 449.431 442.799 441.664 430.212 420.62 408.142 400.145 400.145 377.028 373.07 361.854 361.854 336.361 328.661 328.661 324.471 312.723 302.159 298.335 293.117 284.952 281.861 271.047 262.87 256.354 255.029 255.029 247.408 242.163 242.163 238.552 238.552 226.308 226.308 216.021 216.021 212.482 211.005 211.005 207.731 203.853 202.814 202.814 202.814 201.948 200.043 200.043 196.915 195.512 192.406 192.406 189.812 185.061 180.929 177.583 177.583 176.123 173.302 173.302 170.582 170.026 168.931 165.367 165.367 165.367 165.163 165.163 163.081 163.081 163.081 162.25 159.184 159.184 159.184 158.6 157.736 157.736 157.736 157.736 156.705 156.705 156.561 156.561 155 155 154.68 154.043 152.267 152.267 152.086 152.086 151.921 151.728 150.012 150.012 149.831 149.831 149.831 149.577 149.577 149.016 149.016 149.016 149.016 149.016 149.016 148.178 148.178 148.178 148.178 147.873 147.873 147.741 147.172 146.985 146.735 146.346 146.346 146.346 146.063 146.063 146.063 146.063 146.063 146.063 146.063 146.063 145.759 145.759 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.705 145.652 145.652 145.652 145.652 145.652 145.652 145.652 145.641 145.641 145.641 145.641 145.641 145.641 145.641 145.641 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.595 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.548 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.461 145.419 145.419 145.419 145.4 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.301 145.279 145.279 145.279 145.279 145.279 145.279 145.279 145.279 145.24 145.232 145.232 145.232 145.232 145.171 145.171 145.171 145.171 145.171 145.171 145.171 145.119 ]
42,[525.55 525.55 525.55 523.582 495.086 495.086 495.086 471.872 464.465 459.479 449.747 446.78 421.748 421.748 385.387 385.387 385.387 385.387 378.306 374.645 374.645 356.255 349.536 345.803 326.897 322.581 321.224 321.224 316.533 314.779 294.551 294.551 289.442 289.442 282.52 279.544 270.789 270.789 268.12 268.12 265.57 260.865 260.311 250.043 250.043 249.462 249.462 247.341 241.884 240.352 237.707 236.397 234.626 230.531 229.696 228.566 226.332 226.332 221.95 221.95 216.982 216.982 216.982 211.197 211.197 211.197 211.197 211.197 210.689 206.84 206.84 206.84 206.84 206.091 206.091 205.583 205.583 205.583 205.583 204.71 204.71 204.71 203.445 203.445 203.445 203.445 203.445 203.445 203.159 203.079 202.924 202.739 202.739 202.202 202.202 202.036 201.637 201.637 201.374 201.079 200.919 200.257 199.501 199.313 199.313 199.313 199.313 198.115 198.115 198.115 198.115 198.115 198.115 198.115 198.115 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.785 197.683 197.683 197.683 197.683 197.597 197.597 197.585 197.521 197.353 197.3 197.3 197.13 197.13 197.004 196.88 196.88 196.88 196.88 196.783 196.683 196.683 196.683 196.56 196.56 196.56 196.56 196.56 196.56 196.56 196.56 196.503 196.503 196.503 196.503 196.503 196.503 196.503 196.503 196.503 196.503 196.503 196.323 196.323 196.323 196.323 196.323 196.323 196.323 195.972 195.972 195.792 195.792 195.792 195.792 195.62 195.62 195.62 195.62 195.62 195.62 195.62 195.62 195.62 195.62 195.538 195.538 195.538 195.538 195.538 195.538 195.538 195.538 195.538 195.538 195.489 195.489 195.489 195.489 195.489 195.489 195.489 195.489 195.489 195.489 195.489 195.489 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.483 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.126 195.08 194.989 194.989 194.841 194.773 194.773 194.773 194.752 194.752 194.752 194.643 194.643 194.643 194.643 194.643 194.554 194.554 194.526 194.526 194.526 194.526 194.526 194.526 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 194.509 ]
43,[506.852 506.595 506.595 494.357 494.357 486.639 486.395 480.781 474.545 471.128 445.067 442.871 437.361 416.481 416.481 416.481 394.019 394.019 377.813 375.146 372.776 348.243 348.243 323.011 323.011 323.011 317.373 303.644 290.913 288.978 288.978 288.978 288.978 281.992 274.018 268.695 268.695 267.816 263.782 263.782 253.364 251.982 251.982 245.957 245.957 245.554 244.273 240.254 237.967 234.519 234.519 234.25 229.912 229.912 225.976 216.573 216.573 215.276 215.276 210.182 210.182 209.49 209.49 209.49 206.482 203.998 202.457 202.457 200.119 200.119 199.953 199.953 197.532 196.391 196.391 195.978 195.713 195.032 195.032 194.846 193.213 193.062 192.689 190.87 190.87 190.605 190.605 189.03 189.03 189.03 189.03 188.085 188.085 188.085 187.792 187.749 187.749 187.749 186.51 186.51 186.51 186.51 186.51 186.51 186.51 186.335 185.845 185.845 185.845 185.845 185.845 185.845 185.845 185.845 185.359 185.359 185.223 185.223 184.985 184.985 184.456 184.456 184.456 184.456 184.362 184.362 183.998 183.998 183.97 183.876 183.876 182.76 182.76 182.737 182.737 182.737 182.249 182.249 182.249 182.249 182.249 182.202 182.202 182.202 182.202 182.202 182.158 181.911 181.911 181.911 181.87 181.87 181.87 181.866 181.763 181.625 181.625 181.625 181.459 181.459 181.459 181.459 181.173 181.173 181.173 181.173 181.173 180.972 180.972 180.972 180.972 180.972 180.972 180.972 180.972 180.972 180.643 180.643 180.643 180.602 180.602 180.602 180.155 180.155 180.155 180.155 180.155 180.114 180.114 180.114 180.114 180.114 180.094 180.094 180.094 180.094 180.094 180.094 180.094 180.094 180.065 180.065 180.065 180.065 180.065 180.065 180.065 180.023 180.023 180.023 180.023 180.023 180.023 180.023 180.023 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.979 179.889 179.828 179.828 179.828 179.828 179.828 179.828 179.828 179.828 179.828 179.828 179.828 179.828 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.802 179.787 179.787 179.787 179.787 179.787 179.787 179.787 179.787 179.787 179.787 179.61 179.61 179.61 ]
